,x,0
0,,"device_1,[1.1851299, 8.808268, -0.18674773],1686511350203"
0,,"device_1,[-0.29927522, 9.78989, -0.49320555],1686511350231"
0,,"device_1,[-0.30885202, 10.254366, -2.4181437],1686511350286"
0,,"device_1,[1.043872, 9.519346, -1.0702082],1686511350340"
0,,"device_1,[0.059855044, 9.540894, -2.2625206],1686511350416"
0,,"device_1,[2.552219, 6.6486983, 2.3008277],1686511350449"
0,,"device_1,[0.047884032, 9.49301, -1.3599066],1686511350510"
0,,"device_1,[2.9400797, 9.076419, -2.2098482],1686511350559"
0,,"device_1,[-0.7158663, 9.957485, -1.4221559],1686511350615"
0,,"device_1,[-0.6631939, 9.753978, -2.3822308],1686511350673"
0,,"device_1,[0.5602432, 9.682152, 0.10534488],1686511350724"
0,,"device_1,[-0.23463176, 10.223241, -2.542642],1686511350779"
0,,"device_1,[-0.32561144, 8.9998045, -1.8602947],1686511350836"
0,,"device_1,[0.81881696, 8.422802, -1.3311762],1686511350889"
0,,"device_1,[0.770933, 10.560823, -1.2282255],1686511350946"
0,,"device_1,[-1.5897499, 9.507375, -2.846706],1686511351024"
0,,"device_1,[0.6991069, 9.382876, -2.2649148],1686511351055"
0,,"device_1,[-0.1364695, 10.472239, -1.508347],1686511351114"
0,,"device_1,[-0.093373865, 9.49301, -1.3215994],1686511351164"
0,,"device_1,[3.1842883, 9.406818, -0.6679823],1686511351223"
0,,"device_1,[1.6472107, 8.892065, -1.8483237],1686511351273"
0,,"device_1,[1.2306197, 9.548077, 0.11731588],1686511351331"
0,,"device_1,[2.5498247, 9.167398, 0.12689269],1686511351385"
0,,"device_1,[1.1180922, 10.129868, -1.3096284],1686511351442"
0,,"device_1,[-0.04309563, 9.437943, -3.6583402],1686511351495"
0,,"device_1,[-1.6232687, 10.692505, -1.532289],1686511351549"
0,,"device_1,[0.6991069, 9.0237465, 0.7685388],1686511351604"
0,,"device_1,[-1.8387469, 10.110714, -4.3957543],1686511351659"
0,,"device_1,[1.8770541, 9.545682, -1.0151415],1686511351742"
0,,"device_1,[0.7661445, 9.358934, -1.2449849],1686511351769"
0,,"device_1,[1.5777789, 10.134656, -2.3630772],1686511351838"
0,,"device_1,[3.5936968, 9.49301, -0.35194764],1686511351878"
0,,"device_1,[4.1802764, 12.361263, -1.2210429],1686511351936"
0,,"device_1,[2.006341, 8.135497, -0.91937345],1686511351988"
0,,"device_1,[-4.7070007, 0.24420857, -2.0254946],1686511352047"
0,,"device_1,[5.7963624, 11.362882, -0.9959879],1686511352119"
0,,"device_1,[3.086126, 8.379706, -3.289633],1686511352153"
0,,"device_1,[2.3439236, 7.656657, -1.091756],1686511352209"
0,,"device_1,[-3.098097, 11.566388, -4.0581717],1686511352263"
0,,"device_1,[5.046977, 13.340492, -0.17238252],1686511352319"
0,,"device_1,[2.942474, 12.567164, -0.6344634],1686511352374"
0,,"device_1,[1.3814543, 9.303867, -1.4628572],1686511352428"
0,,"device_1,[4.357447, 13.493721, -0.47884035],1686511352483"
